Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Year,Country
143049637.0,76829927.0,66219710.0,10.3,15.1,9.0,28.9105406880287,9.87564403691241,7.65199329544062,20.1648589646053,7.055,989932071352.543,13.0070743305388,-28803444490.6281,38224370527.8792,6098.53347618072,3.5,90.6214585460483,60.43,73.34,96.5280838012695,73.4398880004883,93.21315047900283,2006,Russian Federation
143518814.0,76976788.0,66542026.0,10.2,16.1,9.0,29.2612663897318,10.1401169625655,7.91234814915977,20.7355773287792,7.124,764015973481.11,11.1026969386155,-18526372491.2798,32515878103.5878,5770.10063642248,3.6,90.6884550703053,58.92,72.47,96.7937927246094,72.2228012084961,93.21315047900283,2005,Russian Federation
144067316.0,77146215.0,66921101.0,10.4,15.9,9.0,29.6306772962949,9.99899805543964,7.71736686775631,21.6093553324604,7.763,591016690732.385,15.3028194445193,-12771200000.0,28986070499.8265,5633.84550039094,3.5,90.690420262759,58.91,72.36,101.40434502229733,69.818717956543,93.21315047900283,2004,Russian Federation
144648618.0,77339546.0,67309072.0,10.2,16.4,8.0,30.2302696072852,10.80077042381,8.17005995675573,22.2099113214306,8.21,430347420184.885,7.49789301047289,-13170689271.8874,23681786369.5862,5478.13045818384,3.3,90.9155339680848,58.53,71.85,126.574638366699,69.0352096557617,93.21315047900283,2003,Russian Federation
145306497.0,77591468.0,67715029.0,9.7,16.2,8.0,30.1682005940512,11.3358082176784,8.94425796795777,23.0200304379507,7.875,345470494417.863,3.88341035357405,-6583000000.0,19227898819.7767,5304.41525955994,3.5,90.7527898298493,58.68,71.9,122.04638671875,65.0104217529297,93.21315047900283,2002,Russian Federation
145976482.0,77868557.0,68107925.0,9.0,15.6,8.0,30.17702424489,12.0449160311676,9.32872072519753,23.2714233409537,8.978,306602070620.5,3.37117961639122,-4238100000.0,18015083990.4011,5274.3633046315,3.6,90.8861289660572,58.92,72.17,115.666496276855,60.3866996765137,99.0294189453125,2001,Russian Federation
146596869.0,78132050.0,68464819.0,8.7,15.3,8.0,29.2412762495622,14.4923885700421,11.7270268350343,22.3069956438817,10.581,259710142196.943,23.3600945236794,-6736500000.0,14937788837.54,5198.40570401268,3.5,91.1263841755992,59.03,72.26,110.809799194336,55.2136611938477,95.4882583618164,2000,Russian Federation
147214776.0,78420370.0,68794406.0,8.3,14.6,8.0,29.0024122884567,15.0080331871992,12.3512596731944,22.2084784706076,13.036,195907128350.934,20.6942589254391,-7715900000.0,12891957757.9204,4998.82566135888,3.8,91.3093792356596,59.87,72.4,111.776466369629,51.5171318054199,97.0050430297852,1999,Russian Federation
147670784.0,78646825.0,69023959.0,8.8,13.5,8.0,29.1302490146455,11.6873343617753,7.46939400320719,22.6507087650145,13.261,270955486862.442,-5.53992177206513,-11789700000.0,13827923750.644,4848.02735251951,3.6,92.1153656800071,61.22,73.13,110.348968505859,47.6773109436035,93.21315047900283,1998,Russian Federation
147915361.0,78760731.0,69154630.0,8.6,13.8,8.910219675262654,30.011662210525,12.155947055604,7.90132954091109,23.2761579264639,11.813,404928954191.876,4.17807626005396,-8691600000.0,23768366464.9957,4935.61990495362,3.8,92.0733720516445,60.85,72.84,108.951812744141,45.5055999755859,93.21315047900283,1997,Russian Federation
148160129.0,78851889.0,69308240.0,8.9,14.2,8.910219675262654,30.4519134111366,12.4450823807582,8.20837864236776,23.6924896529615,9.665,391724890744.498,20.8485065480535,-5434500000.0,25655533010.7695,5016.44406640602,3.7,92.3269833669849,59.62,72.4,106.733428955078,43.8522109985352,93.21315047900283,1996,Russian Federation
148375787.0,78902653.0,69473134.0,9.3,15.0,8.910219675262654,30.984272150668,12.3754074514637,8.24597674995695,24.1183142818053,9.449,395537185734.854,-10.4488574518754,-3371600011.07542,26470262487.5401,5101.55339563591,3.9,92.3032262661265,58.12,71.59,105.630241394043,42.7496910095215,92.4710006713867,1995,Russian Federation
36408820.0,15429587.0,20979233.0,16.919,2.752,9.0,16.883160343428,2.88413113088452,0.463391734188172,5.48772498091119,5.589,1108571466666.67,1.4070004587628437,9608533333.33333,26660266666.6667,3671.569693726004,20.614061272584443,78.3627517306781,76.666,79.525,102.705947875977,73.7492065429688,120.119132995605,2022,Saudi Arabia
35950396.0,15184150.0,20766246.0,17.473,2.864,9.0,19.5388536939085,2.66552048818079,0.513160954385436,7.5246847486937,6.621,874156000000.0,1.4070004587628437,12895466666.6667,23385066666.6667,3671.569693726004,0.1,78.3627517306781,75.59,78.771,101.51399230957,74.3924865722656,96.4636306762695,2021,Saudi Arabia
35997107.0,15110255.0,20886852.0,18.238,2.913,9.0,22.8973816173752,3.17081033042984,1.09463209340101,9.56008519544155,7.45,734271200000.0,1.4070004587628437,11215466666.6667,21736266666.6667,3671.569693726004,0.1,78.3627517306781,74.966,77.992,102.71240234375,74.7805709838867,96.2086486816406,2020,Saudi Arabia
35827362.0,14991273.0,20836089.0,18.451,2.656,9.0,24.2500024637203,3.46928096595357,1.96294127032735,3.96775373198672,5.636,838564800000.0,1.4070004587628437,8154666666.66667,21463466666.6667,3671.569693726004,0.0,78.3627517306781,76.07,78.909,103.157783508301,79.6130676269531,98.5084915161133,2019,Saudi Arabia
35018133.0,14682638.0,20335495.0,18.703,2.655,9.0,25.6554993037418,3.05227413191207,0.644484514069183,2.22488097739757,6.029,846583733333.333,1.4070004587628437,8174400000.0,21009066666.6667,3671.569693726004,0.0,78.3627517306781,75.921,78.911,105.431549072266,74.5258178710938,101.868621826172,2018,Saudi Arabia
34193122.0,14364501.0,19828621.0,18.903,2.64,9.0,26.3491527459239,3.90583720889244,0.77573126095738,2.10714908188687,5.89,714994666666.667,1.4070004587628437,11882400000.0,20502133333.3333,3671.569693726004,0.0,78.3627517306781,75.917,78.796,106.085350036621,72.4816665649414,100.329742431641,2017,Saudi Arabia
33416270.0,14124969.0,19291301.0,18.972,2.605,9.0,25.6815722816629,4.55611171270599,0.330172337300262,2.31222366717362,5.6,666000000000.0,1.4070004587628437,15352800000.0,19627200000.0,3671.569693726004,0.0,78.3627517306781,75.861,78.716,103.448150634766,64.6551132202148,93.21315047900283,2016,Saudi Arabia
32749848.0,13975740.0,18774108.0,19.524,2.542,9.0,23.7706908946587,5.92843575205019,0.38770175652015,1.83725604475214,5.6,669484266666.667,1.4070004587628437,21363466666.6667,18564266666.6667,3671.569693726004,0.0,78.3627517306781,75.766,78.555,102.69214630127,56.5505714416504,93.21315047900283,2015,Saudi Arabia
32125564.0,13761419.0,18364145.0,20.161,2.488,9.0,23.8205244078553,5.99925337210559,0.382026643172083,1.82176708727724,5.877,766605866666.667,1.4070004587628437,23027466666.6667,17544800000.0,9047.68551300765,0.0,99.9280186217461,75.611,78.393,102.033599853516,51.2110710144043,93.21315047900283,2014,Saudi Arabia
31482498.0,13473465.0,18009033.0,20.754,2.443,9.0,23.6510044473224,6.11127267831353,0.372883142599614,1.75399853622184,5.6,753864533333.333,1.4070004587628437,21187466666.6667,16358933333.3333,8385.61158647576,0.0,99.5705624972637,75.487,78.254,100.840843200684,43.163501739502,98.3157119750977,2013,Saudi Arabia
30821543.0,13177067.0,17644476.0,21.245,2.415,9.0,23.5826144281211,6.22197266006545,0.37050809459139,1.73559464528229,5.622,741849866666.667,1.4070004587628437,19889066666.6667,15363200000.0,8043.07558515159,0.0,99.5108519714407,75.33,78.084,130.851364135742,36.0444107055664,128.916763305664,2012,Saudi Arabia
30150945.0,12874437.0,17276508.0,21.634,2.413,9.0,23.5312704076836,6.33079866496115,0.371846154710473,1.77495969033186,5.77,676634666666.667,1.4070004587628437,16128800000.0,14582666666.6667,7514.49083934185,0.0,99.2036924365855,75.124,77.833,128.981857299805,28.9419498443604,121.367897033691,2011,Saudi Arabia
29411929.0,12546821.0,16865108.0,21.894,2.498,9.0,23.2882368233485,6.43733733935388,0.373145097467353,1.92071369221492,5.55,528207200000.0,1.4070004587628437,14707733333.3333,13834133333.3333,7435.0444678416,0.0,99.9967760906429,74.519,77.572,97.0149230957031,34.4424095153809,93.21315047900283,2010,Saudi Arabia
28483797.0,12159683.0,16324114.0,22.307,2.59,9.0,23.3236778239821,6.51803363040062,0.37593984962406,1.98546109319593,5.377,429097866666.667,1.4070004587628437,16018133333.3333,12145333333.3333,6990.53570701968,0.0,99.9964102918337,74.334,76.932,94.6246719360352,29.6792507171631,93.21315047900283,2009,Saudi Arabia
27437353.0,11737168.0,15700185.0,22.749,2.643,9.0,23.466658139794,6.63690618149045,0.367303878128033,1.76351436890746,5.085,519796800000.0,1.4070004587628437,16586133333.3333,11917333333.3333,6796.86557227295,0.0,99.9961798945165,74.095,76.84,93.2651596069336,29.2175903320312,89.8635787963867,2008,Saudi Arabia
26400068.0,11316698.0,15083370.0,23.242,2.719,9.0,23.5640637760263,6.71091178826291,0.377919117699109,1.90030226450622,5.734,415964509673.115,1.4070004587628437,12473915943.9626,11408939292.8619,6622.89960768283,0.0,99.9957383515465,73.829,76.61,92.4886169433594,29.2581195831299,89.6152267456055,2007,Saudi Arabia
25382870.0,10901785.0,14481085.0,23.114,2.797,9.0,23.6117379882819,6.79680399429522,0.384512668772969,1.91461619425791,6.254,376900133511.348,1.4070004587628437,8000267022.69693,11005340453.9386,6604.2965196607,0.0,99.995597058007,73.526,76.425,101.40434502229733,29.8706092834473,93.21315047900283,2006,Saudi Arabia
24397644.0,10497404.0,13900240.0,23.058,2.879,9.0,23.7253086258542,6.87845216607059,0.376754015470877,1.88809942600891,6.051,328459608764.111,1.4070004587628437,2821648741.69358,10462757866.0831,6457.38580331773,0.0,99.9957184313485,73.269,76.211,92.3085098266602,31.1733798980713,89.3426971435547,2005,Saudi Arabia
23661808.0,10172103.0,13489705.0,23.8,2.966,9.0,23.8683615079927,6.95116452591906,0.376651507418713,2.001800905654,5.822,258742133333.333,1.4070004587628437,477866666.666667,10009066666.6667,6210.34538020087,0.0,99.9956219627523,72.728,75.953,101.40434502229733,29.4974994659424,93.21315047900283,2004,Saudi Arabia
23150847.0,9929219.0,13221628.0,24.794,3.113,8.910219675262654,23.784233362394,7.05948526324091,0.379706721212296,2.13880326121402,5.563,215807733333.333,1.4070004587628437,-1300533333.33333,9650666666.66667,6306.37833682716,0.0,99.9953630472817,72.388,75.22,101.40434502229733,26.1267395019531,93.21315047900283,2003,Saudi Arabia
22623415.0,9695331.0,12928084.0,25.896,3.207,8.910219675262654,23.590175607228,7.17817245785892,0.383215902786368,2.31644154212252,5.265,189605866666.667,1.4070004587628437,-210400000.0,9551466666.66667,5830.5963091779,0.0,99.995309711869,72.128,74.94,101.40434502229733,21.1851902008057,93.21315047900283,2002,Saudi Arabia
22085929.0,9462096.0,12623833.0,26.852,3.323,8.910219675262654,23.9359159835887,7.21620006053377,0.386360277543539,2.30536992351035,4.618,184137600000.0,1.4070004587628437,-519466666.666667,9455200000.0,5709.42702930902,0.0,99.9948023504407,71.774,74.62,101.40434502229733,19.7702102661133,93.21315047900283,2001,Saudi Arabia
21547390.0,9230143.0,12317247.0,27.656,3.482,8.910219675262654,24.1446030231561,7.27169949730506,0.378616996602515,2.19817050636041,4.57,189514933333.333,1.4070004587628437,479466666.666667,9288000000.0,5432.67653298149,0.0,99.9954157541095,71.128,74.394,101.40434502229733,17.9748592376709,93.21315047900283,2000,Saudi Arabia
21009660.0,8998032.0,12011628.0,28.021,3.585,8.910219675262654,24.2408122211374,7.31678471402885,0.378284259079334,2.42132607873017,4.346,161717066666.667,1.4070004587628437,2920533333.33333,9144000000.0,5394.94689585648,0.0,99.9952067571603,70.811,74.082,101.40434502229733,16.3975200653076,93.21315047900283,1999,Saudi Arabia
20472580.0,8766283.0,11706297.0,28.455,3.674,8.910219675262654,24.9215121935162,7.29422473797474,0.377501657307884,2.4912949143938,4.769,146775466666.667,1.4070004587628437,2764800000.0,9013066666.66667,5287.26716417765,0.0,99.9951213203089,70.719,73.577,101.40434502229733,13.3387498855591,93.21315047900283,1998,Saudi Arabia
19938377.0,8537038.0,11401339.0,28.901,3.804,8.910219675262654,24.7585278259817,7.38517130074417,0.365479334713398,2.31194232279249,5.322,165963684913.218,1.4070004587628437,2784512683.5781,8882242990.65421,4991.4293425187,0.0,99.9955149372528,70.207,73.407,101.40434502229733,12.8292102813721,93.21315047900283,1997,Saudi Arabia
19410280.0,8309322.0,11100958.0,29.392,3.882,8.910219675262654,25.0606907182155,7.424830839836,0.352700162622231,2.23673452147126,5.845,158662483311.081,1.4070004587628437,2446194926.56876,8516688918.55808,4871.18166250049,0.0,99.9953536687213,69.992,73.225,101.40434502229733,12.4868497848511,93.21315047900283,1996,Saudi Arabia
18888857.0,8082656.0,10806201.0,30.016,3.982,8.910219675262654,25.2109165754236,7.47313993049785,0.342894855142466,2.26858981103321,6.44,143343124165.554,1.4070004587628437,2803471295.06008,8383711615.48732,4864.71997749784,0.0,99.987643546589,69.825,72.806,101.40434502229733,12.2804803848267,93.21315047900283,1995,Saudi Arabia
5637022.0,2689048.0,2947974.0,7.9,6.3,6.0,14.2378190566168,0.108319878549099,0.111049887678549,10.4876609424569,3.591,498474540987.78,1.4070004587628437,-95527418876.3494,132229174.992946,3671.569693726004,20.614061272584443,78.3627517306781,80.7,85.2,99.5780410766602,98.0222320556641,99.6337432861328,2022,Singapore
5453566.0,2601057.0,2852509.0,8.6,5.8,6.0,14.4449394612027,0.107774097381374,0.109862645315769,10.6070207901538,4.64,434111559282.849,1.4070004587628437,-64929887464.151,133384642.753202,3671.569693726004,1.1,78.3627517306781,80.8,85.5,99.8746490478516,97.0989074707031,100.557983398438,2021,Singapore
5685807.0,2712947.0,2972860.0,8.5,5.2,6.0,14.8341673458462,0.122980779860976,0.119751794582638,10.635545206133,4.1,349488382610.662,1.4070004587628437,-47661374372.89,114586640.110977,3671.569693726004,0.9,78.3627517306781,81.3,85.9,100.535911560059,93.1347732543945,101.401397705078,2020,Singapore
5703569.0,2722116.0,2981453.0,8.8,5.0,6.0,14.9025623463315,0.138607451636723,0.129521157037643,10.4557914411933,3.1,376901649222.451,1.4070004587628437,-43684089379.676,121320257.624117,3671.569693726004,0.9,78.3627517306781,81.4,85.9,100.692581176758,91.0889892578125,98.0779495239258,2019,Singapore
5638676.0,2691404.0,2947272.0,8.8,5.0,6.0,15.9709581531597,0.15974001096039,0.143664579695962,11.2723524571022,3.613,376892697588.005,1.4070004587628437,-46112665530.8776,113578906.943882,3671.569693726004,0.8,78.3627517306781,81.2,85.5,100.261871337891,88.8864517211914,99.9218292236328,2018,Singapore
5612253.0,2679065.0,2933188.0,8.9,5.0,6.0,15.8160069947928,0.184055019931006,0.159084373220257,11.1307607292084,4.2,343257164581.712,1.4070004587628437,-23793182106.1969,105726234.227058,3671.569693726004,0.7,78.3627517306781,80.9,85.4,100.626953125,84.7929077148438,99.2582397460938,2017,Singapore
5607283.0,2677036.0,2930247.0,9.4,4.8,6.0,16.0933841933134,0.211883908203833,0.175787140065413,11.3669092185488,4.08,319053943915.005,1.4070004587628437,-19348975712.716,100756688.52141,3671.569693726004,0.7,78.3627517306781,80.7,85.1,100.773208618164,83.9409790039062,99.7892684936523,2016,Singapore
5535002.0,2643311.0,2891691.0,9.7,4.8,6.0,17.2242144044948,0.244966341565427,0.194900957984139,12.0914076235684,3.79,307998545269.398,1.4070004587628437,-21015620169.8398,100449148.073391,3671.569693726004,0.7,78.3627517306781,80.5,85.1,101.672031739687,33.94007270469477,93.21315047900283,2015,Singapore
5469724.0,2613880.0,2855844.0,9.8,4.7,6.0,17.518058862452,0.283400265529278,0.215861160711637,12.1895929856617,3.74,314863580758.455,1.4070004587628437,-10952922141.9833,108756560.514581,8844.68759301201,0.6,90.5788735805032,80.3,84.8,102.343505179087,33.94007270469477,93.21315047900283,2014,Singapore
5399162.0,2582487.0,2816675.0,9.3,4.6,6.0,19.6085655397256,0.328043829335056,0.238759781174299,14.4180549790282,3.86,307576360584.992,1.4070004587628437,-16566690641.7326,105730040.757612,8680.60636076487,0.6,94.0061562567706,80.1,84.5,103.092631080921,33.94007270469477,93.21315047900283,2013,Singapore
5312437.0,2543403.0,2769034.0,10.1,4.5,6.0,20.2913896624439,0.379408592630749,0.26367377004384,14.3891108831764,3.72,295092888076.589,1.4070004587628437,-13122121253.829,98185449.6685541,8673.98521620115,0.5,96.3290893976468,79.8,84.3,103.564213623344,33.94007270469477,93.21315047900283,2012,Singapore
5183688.0,2484222.0,2699466.0,9.5,4.5,6.0,20.649466115317,0.438729680719085,0.291418523725403,14.3711548944786,3.89,279356499090.458,1.4070004587628437,-9599086005.77527,96678581.8778542,8651.75527539466,0.5,97.7014503745766,79.5,84.1,103.066542169444,33.94007270469477,93.21315047900283,2011,Singapore
5076732.0,2438291.0,2638441.0,9.3,4.4,6.0,21.6312918728201,0.508310879450506,0.321877810787975,15.2424773092753,4.12,239807980591.24,1.4070004587628437,-2591037236.30518,86688160.2454844,8679.99335005275,0.5,97.6880328585997,79.2,84.0,102.991324573351,33.94007270469477,93.21315047900283,2010,Singapore
4987573.0,2406590.0,2580983.0,9.9,4.3,6.0,22.6195573281329,0.587907535979003,0.354756717836574,16.1572877705734,5.86,194150283771.566,1.4070004587628437,-10070504601.1901,78995403.9662706,8114.36744885739,0.5,97.9328422483173,78.9,83.7,101.40434502229733,33.94007270469477,93.21315047900283,2009,Singapore
4839396.0,2349440.0,2489956.0,10.2,4.4,6.0,23.6012699741924,0.682693965890529,0.394140530908597,17.1226067215934,3.96,193617323539.203,1.4070004587628437,-7122183733.94984,80219894.3924527,8401.04839529561,0.5,98.2467526672708,78.4,83.3,101.40434502229733,33.94007270469477,93.21315047900283,2008,Singapore
4588599.0,2242361.0,2346238.0,10.3,4.5,6.0,23.4372810063038,0.793242720499372,0.434966331205733,17.7553599288402,3.9,180941701357.97,1.4070004587628437,-4759730927.30286,77566083.7819869,8706.57906694396,0.5,98.1286997395141,78.1,82.9,101.40434502229733,33.94007270469477,93.21315047900283,2007,Singapore
4401365.0,2166064.0,2235301.0,10.3,4.4,6.0,23.1180339200343,0.921139727879885,0.484898835461363,17.390039215525,4.48,148627286361.351,1.4070004587628437,-4031069906.66063,72627354.3314916,8720.02208405801,0.5,98.3013645776058,77.8,82.6,101.40434502229733,33.94007270469477,93.21315047900283,2006,Singapore
4265762.0,2109637.0,2156125.0,10.2,4.4,6.0,22.5328362279323,1.0685861731439,0.532641083720592,17.6445354112585,5.59,127807848728.398,1.4070004587628437,-7231327621.95558,70355810.5427972,8678.16816784434,0.5,98.1711273728879,77.6,82.5,101.40434502229733,33.94007270469477,93.21315047900283,2005,Singapore
4166664.0,2059943.0,2106721.0,10.3,4.4,6.0,24.725344021277,0.831317133877808,0.411628356414378,19.6894213711147,5.84,115033593101.049,1.4070004587628437,-6958114526.56091,64015032.2915015,8314.32532116821,0.5,98.7137391727025,77.1,82.0,101.40434502229733,33.94007270469477,93.21315047900283,2004,Singapore
4114826.0,2028098.0,2086728.0,10.5,4.5,6.0,25.6826341347013,0.85173348348667,0.510672166579688,20.5477036433349,5.93,97646401095.6369,1.4070004587628437,-2595307152.00412,59695221.4549218,8113.5873060003,0.6,98.4042484988742,76.6,81.6,101.40434502229733,33.94007270469477,93.21315047900283,2003,Singapore
4175950.0,2051990.0,2123960.0,11.4,4.4,6.0,25.7511554215198,0.838164516730312,0.40176457454665,20.7327695134907,5.65,92538372869.6942,1.4070004587628437,-1841517981.80263,65732597.3367408,7756.31892144302,0.6,98.1551193464635,76.6,80.6,101.40434502229733,33.94007270469477,93.21315047900283,2002,Singapore
4138012.0,2027179.0,2110833.0,11.8,4.3,6.0,26.3210128085966,0.884356106991112,0.504376918923274,20.9763794299843,3.76,89793790669.6515,1.4070004587628437,-600427633.066049,73951163.2099381,7516.16960028149,0.6,98.1682125594019,76.3,80.3,101.40434502229733,33.94007270469477,93.21315047900283,2001,Singapore
4027887.0,1969769.0,2058118.0,13.7,4.5,6.0,27.8892073502979,0.893745505177365,0.453478433294825,23.0079340251692,3.7,96076539925.7409,1.4070004587628437,-587309588.430842,88516980.9328855,7575.43595438502,0.3,98.9178093257437,76.0,80.0,101.40434502229733,33.94007270469477,93.21315047900283,2000,Singapore
3958723.0,1937487.0,2021236.0,12.8,4.5,8.910219675262654,29.2845337732584,0.903522182246706,0.405642867911973,24.9467114463813,4.85,86286849754.8905,1.4070004587628437,977369927.378689,95990635.7506415,7187.67137786604,0.4,98.8875652676099,75.6,79.6,101.40434502229733,33.94007270469477,93.21315047900283,1999,Singapore
3927213.0,1926183.0,2001030.0,13.1,4.6,8.910219675262654,29.9138216178551,0.845628889517136,0.415561343268161,25.3277728354111,3.41,85728207781.7785,1.4070004587628437,1264577838.69761,95482677.48246,6965.7540856582,0.4,98.9880080172303,75.3,79.4,101.40434502229733,33.94007270469477,93.21315047900283,1998,Singapore
3796038.0,1866043.0,1929995.0,14.5,4.5,8.910219675262654,30.5431337076162,1.00871588483398,0.405675644749102,26.7087962685469,2.5,100123787215.299,1.4070004587628437,1961737762.37434,133081358.776837,6829.22562945893,0.4,99.085308181757,74.8,79.1,101.40434502229733,33.94007270469477,93.21315047900283,1997,Singapore
3670704.0,1808713.0,1861991.0,15.2,4.7,8.910219675262654,29.9886124084453,1.04552773455375,0.434329946559536,25.8593590028292,3.57,96293086513.0872,1.4070004587628437,-691752934.843739,144463884.383504,6312.68552299504,0.5,98.9730748642022,74.4,78.9,101.40434502229733,33.94007270469477,93.21315047900283,1996,Singapore
3524506.0,1740692.0,1783814.0,15.6,4.8,8.910219675262654,31.2034919951247,1.07644266456502,0.451971796478919,27.0626943651577,3.3,87812540788.4293,1.4070004587628437,635047182.291207,127206984.742923,6069.21934591685,0.4,98.9279650752623,74.1,78.6,101.40434502229733,33.94007270469477,93.21315047900283,1995,Singapore
22181000.0,11498234.0,10682766.0,13.781,7.287,11.0,27.041991449477,26.4119074497949,28.1202629164154,24.7706725743406,6.33,74144875098.0587,1.4070004587628437,-1944897652.32293,6300157818.22619,3671.569693726004,20.614061272584443,78.3627517306781,72.851,80.23,95.9158628635578,22.9647026062012,96.1759262084961,2022,Sri Lanka
22156000.0,11481595.0,10674405.0,14.019,7.36,11.0,27.1241232716165,26.9120931449484,29.0929770576684,24.9134890201405,5.258,88609332762.4729,0.560239486442754,-1990000216.33664,7788717591.63995,3671.569693726004,48.8,78.3627517306781,73.11,79.502,96.8717554685532,21.3629665374756,98.5569839477539,2021,Sri Lanka
21919000.0,11354528.0,10564472.0,14.235,7.056,11.0,26.9123885298182,27.1240598516649,29.1087677570421,25.0901174062862,5.365,84304298770.5329,-3.58200983769547,-2279525153.48133,6956220237.22929,3671.569693726004,49.3,78.3627517306781,72.597,80.111,97.478656149899,20.8122158050537,96.5811538696289,2020,Sri Lanka
21803000.0,11288192.0,10514808.0,14.534,7.072,11.0,27.6067196949906,25.3271949824028,26.2202740646349,26.7118816110882,4.67,89014978344.1404,-1.35150435920521,-2469407173.37849,6459148420.57754,3671.569693726004,46.1,78.3627517306781,72.227,79.743,97.2772077331941,20.2191257476807,95.8618850708008,2019,Sri Lanka
21670000.0,11212977.0,10457023.0,14.805,7.037,11.0,27.9378132781745,25.4978833407572,28.4415081373899,26.0953540446322,4.318,94493871200.7869,1.07979772458815,-2398063202.08606,7174037556.02312,3671.569693726004,47.9,78.3627517306781,71.983,79.493,97.2796030839923,18.6717472076416,93.21315047900283,2018,Sri Lanka
21506813.0,11121609.0,10385204.0,15.17,7.029,11.0,28.4045252287532,26.0738119645477,29.3546611500795,27.1835441832141,4.046,94376237797.2367,5.65289468799297,-2314622317.0589,7012795074.99599,3671.569693726004,45.8,78.3627517306781,71.54,79.317,97.6488384222062,17.947998046875,97.0510177612305,2017,Sri Lanka
21425494.0,11071811.0,10353683.0,15.496,6.896,11.0,26.3913700013179,27.1006489524986,30.4168756528008,25.5371168362825,4.243,88012282205.8357,5.37286128223025,-2195685710.8938,6391204159.65562,3671.569693726004,45.1,78.3627517306781,71.407,79.355,97.5314043840293,17.8068389892578,96.0217666625977,2016,Sri Lanka
21336697.0,11017785.0,10318912.0,15.886,6.98,9.0,25.7716410079899,28.6624165768378,32.3289343310442,25.4251310833737,4.519,85140955388.8509,1.4070004587628437,-2022278939.90201,6995980265.64905,3671.569693726004,51.3,78.3627517306781,71.027,78.971,97.5291050039874,18.6914081573486,95.0213775634766,2015,Sri Lanka
21239457.0,10958989.0,10280468.0,16.396,6.979,9.0,26.345291793535,28.1264301702938,31.3362465767589,26.3220134560672,4.157,82528535713.926,1.4070004587628437,-1808092797.06837,6668889924.56115,519.551888732372,54.2,50.545573977658,70.698,78.813,97.4337516057892,18.173412322998,95.3030700683594,2014,Sri Lanka
21131756.0,10893805.0,10237951.0,17.005,7.092,9.0,25.8347555616725,29.6272487861437,32.8123972767149,25.3837168590793,4.186,77000578167.353,1.4070004587628437,-1751667291.90056,6101990987.28804,512.120242160661,56.9,45.8741802418794,70.179,78.619,97.2749804467229,17.9866104125977,95.9955596923828,2013,Sri Lanka
21017147.0,10824621.0,10192526.0,17.318,7.181,9.0,26.0702905136411,30.9942133369454,33.8444226694071,26.0160444848079,3.88,70447216891.3366,1.4070004587628437,-1213831730.47317,5572578355.58147,509.536332405155,52.9,47.3120230504901,69.981,78.147,97.1795184665472,16.4015369415283,94.7109985351562,2012,Sri Lanka
20859743.0,10728541.0,10131202.0,17.512,7.371,9.0,24.8091045964151,30.7774938519728,36.1429193995067,24.7724173587605,4.118,67753284043.9282,1.4070004587628437,-651570248.029561,6459028532.73699,491.041524337093,56.4,48.8401844735113,69.348,77.801,97.4040369798308,14.821494102478,97.2052841186523,2011,Sri Lanka
20668557.0,10608779.0,10059778.0,17.553,7.369,9.0,24.8448568622451,30.9433557925396,36.4216382476948,25.439819314248,4.784,58636161081.712,1.4070004587628437,-617134576.659266,5305597462.61602,450.636200679128,61.9,43.0877155377947,69.217,77.596,97.7818463248405,16.1711139678955,97.0429763793945,2010,Sri Lanka
20482477.0,10489089.0,9993388.0,17.907,8.987,9.0,25.838756226544,33.4890433270187,36.9626989791509,25.8532199209825,5.85,42066224093.0065,10.3377951365963,-485406980.149765,5339033090.34913,417.674092835549,63.5,43.5587197109545,64.245,74.839,93.3820571899414,33.94007270469477,91.4341201782227,2009,Sri Lanka
20285643.0,10363513.0,9922130.0,18.468,7.77,9.0,27.2505325473826,33.4660129659749,38.9946237760306,27.5783431806042,5.22,40713826215.0093,0.768935378754776,-969522308.571521,5447184549.4742,420.050771868557,61.6,44.8626717056251,66.682,77.5,95.7359237670898,33.94007270469477,91.6855163574219,2008,Sri Lanka
20078655.0,10234445.0,9844210.0,18.979,7.631,9.0,27.2323763896547,32.4538061247937,37.4228605338301,27.7804220934296,5.97,32350238760.4239,4.80549981153703,-353036147.479074,3779531556.44981,415.366467524842,60.2,45.388137735378,67.484,77.259,96.774772644043,33.94007270469477,95.5924224853516,2007,Sri Lanka
19870706.0,10106366.0,9764340.0,19.203,7.576,9.0,27.1267730081061,33.1218330176113,38.2147485299934,28.7262969453203,6.5,28279802405.9138,5.05382231844074,-389012322.694768,3205877650.54341,399.532860080563,62.2,43.4398010159496,67.462,77.11,97.6338500976562,33.94007270469477,97.3986434936523,2006,Sri Lanka
